year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2020.00,12.00,23.00,11.00,130.75,6.26,17.70,9.00,-0.87,0.01,-1.28,,,
2020.00,12.00,23.00,12.00,122.32,3.88,18.51,8.76,-1.29,0.30,-1.31,,,
2020.00,12.00,23.00,13.00,128.81,4.06,18.43,8.59,-0.98,0.60,-1.36,,,
2020.00,12.00,23.00,14.00,135.30,4.24,19.67,8.43,-0.66,0.89,-1.41,,,
2020.00,12.00,23.00,15.00,141.78,4.42,19.86,8.26,-0.35,1.19,-1.46,,,
2020.00,12.00,23.00,16.00,151.43,4.38,17.75,8.55,-0.14,1.63,-1.71,,,
2020.00,12.00,23.00,17.00,161.07,4.34,16.96,8.83,0.08,2.07,-1.97,,,
2020.00,12.00,23.00,18.00,170.71,4.30,18.22,9.11,0.29,2.51,-2.22,,,
2020.00,12.00,23.00,19.00,175.14,5.32,16.84,9.27,-0.99,1.96,-2.68,,,
2020.00,12.00,23.00,20.00,179.57,6.33,17.61,9.43,-2.27,1.41,-3.13,,,
2020.00,12.00,23.00,21.00,184.00,7.35,17.29,9.59,-3.55,0.86,-3.59,,,
2020.00,12.00,23.00,22.00,182.74,8.68,17.73,8.90,-3.28,1.33,-3.46,,,
2020.00,12.00,23.00,23.00,181.49,10.01,18.10,8.21,-3.02,1.80,-3.32,,,
2022.00,10.00,28.00,0.00,2.12,128.15,28.45,8.08,1.87,-2.08,1.48,,,
2022.00,10.00,28.00,1.00,14.74,106.45,28.89,8.22,1.87,-1.93,1.97,,,
2022.00,10.00,28.00,2.00,27.36,84.76,28.04,8.37,1.88,-1.78,2.45,,,
2022.00,10.00,28.00,3.00,39.98,63.06,26.73,8.51,1.88,-1.63,2.93,,,
2022.00,10.00,28.00,4.00,56.67,52.60,28.52,8.28,2.03,-1.62,2.74,,,
2022.00,10.00,28.00,5.00,73.37,42.15,27.99,8.05,2.17,-1.62,2.55,,,
2022.00,10.00,28.00,6.00,90.06,31.70,29.39,7.82,2.32,-1.62,2.36,,,
2022.00,10.00,28.00,7.00,77.54,39.72,28.92,7.40,2.32,-1.56,2.08,,,
2022.00,10.00,28.00,8.00,65.02,47.74,31.10,6.99,2.32,-1.51,1.80,0.55,2.01,0.27
2022.00,10.00,28.00,9.00,52.51,55.76,28.91,6.58,2.32,-1.46,1.51,,,
2022.00,10.00,28.00,10.00,39.52,85.09,25.67,6.78,0.91,-1.01,1.07,,,
2022.00,10.00,28.00,11.00,26.54,114.43,26.21,6.98,-0.49,-0.57,0.62,,,
2022.00,10.00,28.00,12.00,13.56,143.77,27.26,7.17,-1.90,-0.12,0.18,,,
2022.00,10.00,28.00,13.00,15.55,135.23,30.53,7.63,-1.15,-0.81,0.26,,,
2022.00,10.00,28.00,14.00,17.55,126.69,30.08,8.09,-0.40,-1.51,0.33,,,
2022.00,10.00,28.00,15.00,19.54,118.16,31.82,8.55,0.35,-2.20,0.41,,,
2022.00,10.00,28.00,16.00,18.75,104.04,31.75,7.72,1.07,-1.78,1.21,,,
2022.00,10.00,28.00,17.00,17.96,89.92,32.17,6.89,1.80,-1.36,2.00,,,
2022.00,10.00,28.00,18.00,17.17,75.81,31.21,6.06,2.53,-0.94,2.80,,,
2022.00,10.00,28.00,19.00,12.44,81.70,31.65,6.39,2.28,-1.38,2.73,,,
2022.00,10.00,28.00,20.00,7.70,87.59,33.05,6.73,2.02,-1.82,2.65,,,
2022.00,10.00,28.00,21.00,2.97,93.49,32.96,7.06,1.77,-2.26,2.58,,,
2022.00,10.00,28.00,22.00,4.07,92.23,31.89,6.85,0.79,-2.22,2.31,,,
2022.00,10.00,28.00,23.00,5.17,90.98,30.65,6.64,-0.18,-2.18,2.04,,,
2022.00,11.00,5.00,0.00,39.78,80.68,23.71,10.59,1.57,-2.00,5.89,,,
2022.00,11.00,5.00,1.00,50.16,62.64,22.29,9.17,1.64,-1.93,5.01,,,
2022.00,11.00,5.00,2.00,60.54,44.59,22.50,7.76,1.71,-1.87,4.13,,,
2022.00,11.00,5.00,3.00,70.93,26.55,23.84,6.35,1.78,-1.80,3.24,,,
2022.00,11.00,5.00,4.00,63.65,34.49,23.62,6.73,0.65,-2.09,3.20,,,
2022.00,11.00,5.00,5.00,56.38,42.43,21.82,7.12,-0.48,-2.39,3.16,,,
2022.00,11.00,5.00,6.00,49.10,50.38,21.88,7.51,-1.61,-2.68,3.11,,,
2022.00,11.00,5.00,7.00,43.11,57.58,20.42,7.84,-0.48,-2.40,3.01,,,
2022.00,11.00,5.00,8.00,37.12,64.79,21.57,8.18,0.66,-2.12,2.91,,,
2022.00,11.00,5.00,9.00,31.13,71.99,20.80,8.52,1.80,-1.85,2.81,0.82,3.46,0.24
2022.00,11.00,5.00,10.00,22.49,84.89,20.51,9.18,2.00,-1.25,2.61,,,
2022.00,11.00,5.00,11.00,13.85,97.78,19.61,9.85,2.21,-0.65,2.40,,,
2022.00,11.00,5.00,12.00,5.21,110.67,18.35,10.52,2.42,-0.06,2.19,,,
2022.00,11.00,5.00,13.00,6.54,115.93,16.85,10.47,1.53,-0.74,1.99,,,
2022.00,11.00,5.00,14.00,7.88,121.19,18.29,10.42,0.64,-1.43,1.78,,,
2022.00,11.00,5.00,15.00,9.21,126.44,19.79,10.37,-0.24,-2.11,1.58,,,
2022.00,11.00,5.00,16.00,8.39,118.13,19.85,9.95,0.20,-2.03,1.95,,,
2022.00,11.00,5.00,17.00,7.57,109.81,20.49,9.52,0.64,-1.95,2.32,,,
2022.00,11.00,5.00,18.00,6.74,101.50,21.02,9.10,1.08,-1.87,2.69,,,
2022.00,11.00,5.00,19.00,47.37,72.55,20.29,9.08,-0.22,-1.67,2.80,,,
2022.00,11.00,5.00,20.00,88.00,43.60,17.61,9.06,-1.53,-1.48,2.92,,,
2022.00,11.00,5.00,21.00,128.63,14.65,17.22,9.04,-2.84,-1.28,3.03,,,
2022.00,11.00,5.00,22.00,116.06,16.22,16.92,7.11,-2.15,-1.65,3.44,,,
2022.00,11.00,5.00,23.00,103.48,17.79,17.36,5.19,-1.45,-2.02,3.85,,,
2023.00,1.00,26.00,0.00,29.05,82.89,18.39,6.92,2.61,-2.45,2.78,,,
2023.00,1.00,26.00,1.00,19.38,105.31,18.76,7.05,2.60,-2.34,2.81,,,
2023.00,1.00,26.00,2.00,9.71,127.73,19.61,7.18,2.59,-2.22,2.85,,,
2023.00,1.00,26.00,3.00,0.04,150.15,17.38,7.31,2.58,-2.10,2.89,,,
2023.00,1.00,26.00,4.00,13.58,123.41,20.86,7.34,2.33,-1.99,2.71,,,
2023.00,1.00,26.00,5.00,27.12,96.67,20.18,7.38,2.09,-1.87,2.52,,,
2023.00,1.00,26.00,6.00,40.66,69.93,19.67,7.41,1.85,-1.75,2.34,,,
2023.00,1.00,26.00,7.00,39.20,97.80,22.41,7.64,1.45,-1.51,1.98,,,
2023.00,1.00,26.00,8.00,37.73,125.68,21.77,7.86,1.05,-1.26,1.63,0.52,1.74,0.30
2023.00,1.00,26.00,9.00,36.26,153.55,18.89,8.09,0.65,-1.02,1.27,,,
2023.00,1.00,26.00,10.00,24.68,141.78,19.46,8.42,0.24,-0.28,0.92,,,
2023.00,1.00,26.00,11.00,13.10,130.01,20.38,8.76,-0.18,0.46,0.56,,,
2023.00,1.00,26.00,12.00,1.52,118.24,19.81,9.09,-0.59,1.20,0.21,,,
2023.00,1.00,26.00,13.00,2.51,116.10,21.38,9.08,0.60,0.15,0.80,,,
2023.00,1.00,26.00,14.00,3.50,113.96,22.64,9.06,1.78,-0.90,1.40,,,
2023.00,1.00,26.00,15.00,4.49,111.81,21.84,9.05,2.97,-1.95,1.99,,,
2023.00,1.00,26.00,16.00,16.11,93.83,21.07,7.82,3.07,-1.76,2.29,,,
2023.00,1.00,26.00,17.00,27.73,75.85,22.56,6.58,3.17,-1.57,2.59,,,
2023.00,1.00,26.00,18.00,39.35,57.86,25.62,5.35,3.28,-1.38,2.88,,,
2023.00,1.00,26.00,19.00,33.03,62.54,24.52,4.98,3.03,-1.38,3.13,,,
2023.00,1.00,26.00,20.00,26.72,67.22,24.24,4.61,2.78,-1.38,3.38,,,
2023.00,1.00,26.00,21.00,20.40,71.89,23.75,4.23,2.54,-1.39,3.62,,,
2023.00,1.00,26.00,22.00,24.03,68.54,24.39,4.39,2.40,-1.41,3.61,,,
2023.00,1.00,26.00,23.00,27.67,65.20,25.72,4.54,2.26,-1.44,3.60,,,
2020.00,2.00,13.00,0.00,63.95,11.19,32.99,6.98,-0.03,0.79,1.40,,,
2020.00,2.00,13.00,1.00,46.35,16.70,33.52,8.25,0.07,0.62,2.18,,,
2020.00,2.00,13.00,2.00,28.75,22.21,30.59,9.53,0.18,0.45,2.95,,,
2020.00,2.00,13.00,3.00,11.15,27.72,34.10,10.80,0.29,0.28,3.73,,,
2020.00,2.00,13.00,4.00,10.58,28.88,32.47,9.99,0.21,-0.24,3.16,,,
2020.00,2.00,13.00,5.00,10.00,30.03,30.68,9.17,0.14,-0.77,2.58,,,
2020.00,2.00,13.00,6.00,9.42,31.19,32.07,8.36,0.07,-1.30,2.00,,,
2020.00,2.00,13.00,7.00,27.37,24.31,33.03,8.22,-0.96,-0.67,2.39,,,
2020.00,2.00,13.00,8.00,45.31,17.43,31.09,8.07,-1.98,-0.04,2.78,0.45,0.84,0.53
2020.00,2.00,13.00,9.00,63.26,10.55,31.53,7.92,-3.01,0.58,3.18,,,
2020.00,2.00,13.00,10.00,72.11,9.45,30.67,8.16,-2.49,0.81,3.55,,,
2020.00,2.00,13.00,11.00,80.97,8.34,30.64,8.40,-1.98,1.03,3.92,,,
2020.00,2.00,13.00,12.00,89.82,7.23,31.26,8.65,-1.46,1.25,4.30,,,
2020.00,2.00,13.00,13.00,61.55,26.71,31.32,8.47,-1.37,0.87,3.68,,,
2020.00,2.00,13.00,14.00,33.29,46.18,32.18,8.30,-1.28,0.49,3.07,,,
2020.00,2.00,13.00,15.00,5.03,65.65,34.20,8.12,-1.19,0.12,2.45,,,
2020.00,2.00,13.00,16.00,4.17,62.92,34.83,8.53,-0.94,-0.02,2.36,,,
2020.00,2.00,13.00,17.00,3.32,60.18,34.68,8.93,-0.69,-0.15,2.28,,,
2020.00,2.00,13.00,18.00,2.47,57.45,34.25,9.33,-0.44,-0.29,2.19,,,
2020.00,2.00,13.00,19.00,18.56,44.66,35.51,8.75,-1.30,-0.02,3.09,,,
2020.00,2.00,13.00,20.00,34.66,31.88,35.81,8.17,-2.17,0.25,3.98,,,
2020.00,2.00,13.00,21.00,50.76,19.10,31.07,7.59,-3.03,0.51,4.88,,,
2020.00,2.00,13.00,22.00,53.74,19.38,30.65,7.32,-2.61,0.47,3.79,,,
2020.00,2.00,13.00,23.00,56.72,19.66,30.25,7.06,-2.19,0.43,2.70,,,
2021.00,6.00,1.00,0.00,203.90,11.22,34.54,17.29,4.13,-2.66,-2.59,,,
2021.00,6.00,1.00,1.00,189.91,10.28,35.09,16.97,3.07,-1.52,-2.52,,,
2021.00,6.00,1.00,2.00,175.92,9.34,33.52,16.64,2.01,-0.38,-2.45,,,
2021.00,6.00,1.00,3.00,161.94,8.40,35.50,16.32,0.95,0.75,-2.38,,,
2021.00,6.00,1.00,4.00,182.17,8.48,35.03,16.43,0.13,1.27,-1.98,,,
2021.00,6.00,1.00,5.00,202.41,8.55,33.76,16.54,-0.69,1.79,-1.58,,,
2021.00,6.00,1.00,6.00,222.64,8.63,26.68,16.65,-1.51,2.31,-1.18,,,
2021.00,6.00,1.00,7.00,220.70,7.65,32.88,16.07,-1.08,0.86,-1.12,,,
2021.00,6.00,1.00,8.00,218.76,6.68,32.86,15.49,-0.64,-0.59,-1.05,0.43,0.83,0.51
2021.00,6.00,1.00,9.00,216.82,5.70,32.39,14.92,-0.21,-2.04,-0.99,,,
2021.00,6.00,1.00,10.00,196.79,5.54,32.84,14.51,0.49,-2.32,-0.95,,,
2021.00,6.00,1.00,11.00,176.76,5.38,34.34,14.09,1.20,-2.60,-0.92,,,
2021.00,6.00,1.00,12.00,156.73,5.22,36.00,13.68,1.90,-2.87,-0.88,,,
2021.00,6.00,1.00,13.00,149.69,4.46,35.82,12.96,2.00,-2.71,-0.67,,,
2021.00,6.00,1.00,14.00,142.65,3.70,32.41,12.25,2.11,-2.54,-0.47,,,
2021.00,6.00,1.00,15.00,135.61,2.95,33.12,11.53,2.22,-2.37,-0.26,,,
2021.00,6.00,1.00,16.00,139.14,3.51,32.14,11.40,2.22,-2.22,-0.23,,,
2021.00,6.00,1.00,17.00,142.67,4.07,34.48,11.27,2.21,-2.07,-0.20,,,
2021.00,6.00,1.00,18.00,146.21,4.63,35.75,11.14,2.21,-1.92,-0.16,,,
2021.00,6.00,1.00,19.00,145.84,4.03,36.38,11.40,2.45,-1.71,-0.24,,,
2021.00,6.00,1.00,20.00,145.47,3.43,35.41,11.66,2.69,-1.51,-0.32,,,
2021.00,6.00,1.00,21.00,145.10,2.82,34.75,11.92,2.94,-1.30,-0.39,,,
2021.00,6.00,1.00,22.00,141.29,2.68,33.58,11.39,2.48,-1.47,-0.82,,,
2021.00,6.00,1.00,23.00,137.48,2.53,34.53,10.85,2.02,-1.64,-1.25,,,
2020.00,4.00,21.00,0.00,17.21,84.80,16.49,10.07,1.24,-1.62,2.60,,,
2020.00,4.00,21.00,1.00,22.64,66.52,17.18,9.80,1.46,-1.75,2.52,,,
2020.00,4.00,21.00,2.00,28.07,48.25,17.31,9.54,1.68,-1.88,2.44,,,
2020.00,4.00,21.00,3.00,33.50,29.98,17.68,9.27,1.89,-2.01,2.35,,,
2020.00,4.00,21.00,4.00,35.25,35.25,17.05,9.46,2.29,-2.13,2.25,,,
2020.00,4.00,21.00,5.00,36.99,40.52,16.36,9.65,2.70,-2.26,2.14,,,
2020.00,4.00,21.00,6.00,38.74,45.80,15.64,9.85,3.10,-2.38,2.03,,,
2020.00,4.00,21.00,7.00,45.49,45.44,14.42,9.97,3.28,-1.99,1.95,,,
2020.00,4.00,21.00,8.00,52.23,45.09,14.28,10.10,3.46,-1.61,1.88,,,
2020.00,4.00,21.00,9.00,58.98,44.73,14.59,10.22,3.63,-1.22,1.80,0.31,1.61,0.19
2020.00,4.00,21.00,10.00,48.73,57.31,16.18,10.29,3.50,-1.10,1.77,,,
2020.00,4.00,21.00,11.00,38.48,69.90,17.27,10.36,3.36,-0.97,1.75,,,
2020.00,4.00,21.00,12.00,28.23,82.48,16.42,10.43,3.22,-0.85,1.72,,,
2020.00,4.00,21.00,13.00,38.62,60.38,15.57,9.68,3.19,-0.82,1.80,,,
2020.00,4.00,21.00,14.00,49.01,38.28,16.39,8.93,3.16,-0.79,1.87,,,
2020.00,4.00,21.00,15.00,59.41,16.19,16.54,8.19,3.13,-0.77,1.94,,,
2020.00,4.00,21.00,16.00,58.34,20.33,15.44,8.16,2.86,-0.96,2.09,,,
2020.00,4.00,21.00,17.00,57.27,24.47,14.80,8.14,2.59,-1.14,2.23,,,
2020.00,4.00,21.00,18.00,56.21,28.60,15.26,8.12,2.31,-1.33,2.38,,,
2020.00,4.00,21.00,19.00,44.07,76.61,14.16,8.58,2.19,-1.37,2.34,,,
2020.00,4.00,21.00,20.00,31.94,124.62,13.83,9.04,2.06,-1.40,2.29,,,
2020.00,4.00,21.00,21.00,19.81,172.63,13.84,9.51,1.93,-1.44,2.24,,,
2020.00,4.00,21.00,22.00,26.82,131.57,13.13,9.31,1.85,-1.25,2.33,,,
2020.00,4.00,21.00,23.00,33.82,90.50,13.08,9.12,1.77,-1.05,2.42,,,
2021.00,2.00,12.00,0.00,157.70,2.63,38.54,9.65,0.05,-0.67,-1.38,,,
2021.00,2.00,12.00,1.00,177.21,4.38,41.33,10.42,0.43,-0.53,-1.72,,,
2021.00,2.00,12.00,2.00,196.72,6.13,41.64,11.19,0.82,-0.40,-2.07,,,
2021.00,2.00,12.00,3.00,216.23,7.88,41.96,11.96,1.21,-0.26,-2.41,,,
2021.00,2.00,12.00,4.00,218.11,7.55,38.37,12.59,1.15,0.33,-2.92,,,
2021.00,2.00,12.00,5.00,220.00,7.21,33.77,13.23,1.08,0.92,-3.43,,,
2021.00,2.00,12.00,6.00,221.89,6.87,32.93,13.86,1.02,1.50,-3.94,,,
2021.00,2.00,12.00,7.00,209.16,6.12,29.49,12.47,0.95,1.19,-3.72,,,
2021.00,2.00,12.00,8.00,196.43,5.36,34.06,11.08,0.89,0.88,-3.49,2.63,2.44,1.08
2021.00,2.00,12.00,9.00,183.70,4.61,33.44,9.69,0.83,0.58,-3.27,,,
2021.00,2.00,12.00,10.00,188.69,4.76,32.88,9.09,-0.31,1.11,-3.00,,,
2021.00,2.00,12.00,11.00,193.69,4.92,30.06,8.49,-1.45,1.65,-2.73,,,
2021.00,2.00,12.00,12.00,198.68,5.07,32.49,7.90,-2.60,2.19,-2.46,,,
2021.00,2.00,12.00,13.00,220.86,9.05,31.84,8.21,-2.26,1.50,-2.71,,,
2021.00,2.00,12.00,14.00,243.05,13.03,33.68,8.53,-1.93,0.82,-2.95,,,
2021.00,2.00,12.00,15.00,265.23,17.02,35.20,8.84,-1.59,0.13,-3.19,,,
2021.00,2.00,12.00,16.00,242.58,18.68,36.31,10.26,-0.04,-0.71,-3.19,,,
2021.00,2.00,12.00,17.00,219.93,20.34,37.21,11.68,1.51,-1.55,-3.19,,,
2021.00,2.00,12.00,18.00,197.28,22.00,36.76,13.10,3.06,-2.39,-3.19,,,
2021.00,2.00,12.00,19.00,197.11,19.84,37.44,13.49,2.88,-2.59,-3.47,,,
2021.00,2.00,12.00,20.00,196.93,17.68,39.25,13.88,2.70,-2.78,-3.75,,,
2021.00,2.00,12.00,21.00,196.76,15.51,40.23,14.27,2.52,-2.97,-4.03,,,
2021.00,2.00,12.00,22.00,193.95,15.46,38.71,14.65,1.34,-1.64,-4.17,,,
2021.00,2.00,12.00,23.00,191.15,15.40,39.24,15.03,0.16,-0.30,-4.32,,,
2023.00,7.00,12.00,0.00,12.55,94.71,21.24,21.10,-2.44,1.00,0.73,,,
2023.00,7.00,12.00,1.00,8.37,88.81,20.37,20.70,-2.01,0.73,0.75,,,
2023.00,7.00,12.00,2.00,4.20,82.92,19.51,20.30,-1.59,0.45,0.76,,,
2023.00,7.00,12.00,3.00,0.02,77.03,19.87,19.90,-1.17,0.17,0.78,,,
2023.00,7.00,12.00,4.00,0.02,77.85,20.84,20.01,-1.04,0.45,0.41,,,
2023.00,7.00,12.00,5.00,0.02,78.68,19.49,20.13,-0.91,0.72,0.03,,,
2023.00,7.00,12.00,6.00,0.02,79.50,17.97,20.24,-0.78,0.99,-0.34,,,
2023.00,7.00,12.00,7.00,0.10,87.53,18.75,20.28,-1.15,1.11,-0.21,,,
2023.00,7.00,12.00,8.00,0.18,95.56,19.97,20.33,-1.52,1.23,-0.07,,1.92,
2023.00,7.00,12.00,9.00,0.25,103.59,19.36,20.37,-1.90,1.36,0.06,,,
2023.00,7.00,12.00,10.00,1.84,90.48,19.65,19.52,-1.97,1.02,0.06,,,
2023.00,7.00,12.00,11.00,3.43,77.37,20.15,18.67,-2.04,0.69,0.06,,,
2023.00,7.00,12.00,12.00,5.02,64.25,19.70,17.82,-2.12,0.35,0.05,,,
2023.00,7.00,12.00,13.00,3.36,80.66,18.68,18.64,-1.62,-0.09,0.14,,,
2023.00,7.00,12.00,14.00,1.71,97.06,21.60,19.45,-1.11,-0.54,0.22,,,
2023.00,7.00,12.00,15.00,0.05,113.47,20.47,20.27,-0.61,-0.99,0.30,,,
2023.00,7.00,12.00,16.00,1.94,113.67,19.21,20.57,-1.31,-0.36,0.42,,,
2023.00,7.00,12.00,17.00,3.82,113.86,18.92,20.88,-2.02,0.26,0.55,,,
2023.00,7.00,12.00,18.00,5.71,114.06,18.19,21.18,-2.72,0.89,0.67,,,
2023.00,7.00,12.00,19.00,3.89,110.85,17.88,20.68,-2.67,1.00,0.34,,,
2023.00,7.00,12.00,20.00,2.07,107.64,20.05,20.17,-2.61,1.11,0.01,,,
2023.00,7.00,12.00,21.00,0.24,104.43,23.08,19.67,-2.56,1.22,-0.33,,,
2023.00,7.00,12.00,22.00,0.88,102.83,23.23,19.81,-2.04,1.19,-0.30,,,
2023.00,7.00,12.00,23.00,1.51,101.23,26.20,19.96,-1.53,1.15,-0.28,,,
2024.00,4.00,22.00,0.00,25.70,58.32,16.39,7.04,1.35,-1.94,1.12,,,
2024.00,4.00,22.00,1.00,34.46,50.06,15.79,6.98,1.18,-1.96,1.30,,,
2024.00,4.00,22.00,2.00,43.21,41.79,15.63,6.93,1.00,-1.97,1.48,,,
2024.00,4.00,22.00,3.00,51.97,33.53,15.56,6.87,0.83,-1.98,1.66,,,
2024.00,4.00,22.00,4.00,52.43,33.16,13.23,6.81,0.78,-1.99,1.51,,,
2024.00,4.00,22.00,5.00,52.89,32.78,10.76,6.75,0.73,-2.01,1.36,,,
2024.00,4.00,22.00,6.00,53.35,32.41,10.22,6.69,0.69,-2.02,1.20,,,
2024.00,4.00,22.00,7.00,37.85,47.60,9.43,6.44,0.48,-2.10,1.16,,,
2024.00,4.00,22.00,8.00,22.36,62.79,8.12,6.19,0.27,-2.17,1.12,0.68,1.89,0.36
2024.00,4.00,22.00,9.00,6.86,77.98,10.70,5.93,0.06,-2.25,1.09,,,
2024.00,4.00,22.00,10.00,6.93,86.64,11.01,5.72,0.19,-2.27,1.33,,,
2024.00,4.00,22.00,11.00,6.99,95.30,10.58,5.51,0.32,-2.29,1.57,,,
2024.00,4.00,22.00,12.00,7.05,103.96,11.35,5.30,0.45,-2.31,1.81,,,
2024.00,4.00,22.00,13.00,31.82,73.90,10.29,5.27,0.96,-2.24,1.61,,,
2024.00,4.00,22.00,14.00,56.60,43.84,9.19,5.24,1.48,-2.17,1.41,,,
2024.00,4.00,22.00,15.00,81.38,13.78,10.57,5.21,1.99,-2.10,1.21,,,
2024.00,4.00,22.00,16.00,65.74,22.46,13.97,5.56,1.93,-1.52,0.95,,,
2024.00,4.00,22.00,17.00,50.09,31.13,13.94,5.91,1.88,-0.93,0.69,,,
2024.00,4.00,22.00,18.00,34.45,39.81,10.58,6.26,1.82,-0.35,0.43,,,
2024.00,4.00,22.00,19.00,41.49,35.49,9.65,6.31,1.92,-0.69,0.42,,,
2024.00,4.00,22.00,20.00,48.52,31.17,9.25,6.35,2.02,-1.03,0.40,,,
2024.00,4.00,22.00,21.00,55.55,26.84,8.63,6.39,2.12,-1.37,0.39,,,
2024.00,4.00,22.00,22.00,63.00,21.12,8.13,6.45,2.54,-1.48,0.54,,,
2024.00,4.00,22.00,23.00,70.46,15.39,7.27,6.52,2.97,-1.60,0.70,,,
2021.00,11.00,23.00,0.00,140.54,1.81,17.23,20.65,0.53,-3.26,-2.96,,,
2021.00,11.00,23.00,1.00,135.68,1.95,15.86,20.60,0.00,-2.33,-3.06,,,
2021.00,11.00,23.00,2.00,130.83,2.09,15.20,20.55,-0.53,-1.40,-3.16,,,
2021.00,11.00,23.00,3.00,125.98,2.24,15.29,20.50,-1.05,-0.47,-3.27,,,
2021.00,11.00,23.00,4.00,123.46,2.72,14.64,21.21,-1.16,-0.24,-2.77,,,
2021.00,11.00,23.00,5.00,120.94,3.20,15.34,21.93,-1.27,-0.01,-2.27,,,
2021.00,11.00,23.00,6.00,118.42,3.68,15.49,22.65,-1.37,0.22,-1.77,,,
2021.00,11.00,23.00,7.00,123.80,3.09,18.37,22.20,-1.44,0.10,-1.78,5.90,0.15,38.96
2021.00,11.00,23.00,8.00,129.17,2.49,18.41,21.74,-1.50,-0.01,-1.78,,,
2021.00,11.00,23.00,9.00,134.54,1.90,15.03,21.29,-1.57,-0.13,-1.79,3.87,1.38,2.81
2021.00,11.00,23.00,10.00,128.53,2.77,16.04,21.17,-1.91,-0.85,-1.52,,,
2021.00,11.00,23.00,11.00,122.51,3.64,15.86,21.04,-2.26,-1.57,-1.25,,,
2021.00,11.00,23.00,12.00,116.50,4.51,16.40,20.91,-2.61,-2.29,-0.98,,,
2021.00,11.00,23.00,13.00,127.31,3.79,15.63,20.88,-3.12,-1.78,-1.30,,,
2021.00,11.00,23.00,14.00,138.11,3.07,16.81,20.85,-3.63,-1.28,-1.62,,,
2021.00,11.00,23.00,15.00,148.92,2.34,17.63,20.83,-4.14,-0.78,-1.94,,,
2021.00,11.00,23.00,16.00,138.90,2.12,18.90,20.33,-3.83,-0.56,-2.27,,,
2021.00,11.00,23.00,17.00,128.89,1.89,19.30,19.83,-3.52,-0.34,-2.60,,,
2021.00,11.00,23.00,18.00,118.87,1.67,20.31,19.33,-3.21,-0.12,-2.93,,,
2021.00,11.00,23.00,19.00,112.81,1.81,20.31,19.00,-2.54,-0.18,-2.74,,,
2021.00,11.00,23.00,20.00,106.76,1.96,19.76,18.67,-1.87,-0.23,-2.55,,,
2021.00,11.00,23.00,21.00,100.70,2.10,14.82,18.34,-1.20,-0.29,-2.36,,,
2021.00,11.00,23.00,22.00,101.83,2.15,16.08,18.66,-1.06,-0.09,-1.47,,,
2021.00,11.00,23.00,23.00,102.96,2.20,16.54,18.98,-0.93,0.11,-0.58,,,
2020.00,7.00,5.00,0.00,76.39,9.58,24.95,14.24,-3.69,1.62,2.34,,,
2020.00,7.00,5.00,1.00,78.25,8.51,25.22,15.42,-2.79,0.75,1.66,,,
2020.00,7.00,5.00,2.00,80.12,7.45,25.75,16.61,-1.88,-0.12,0.99,,,
2020.00,7.00,5.00,3.00,81.98,6.38,25.08,17.79,-0.98,-0.99,0.32,,,
2020.00,7.00,5.00,4.00,79.55,7.12,24.76,17.17,-1.15,-0.75,0.84,,,
2020.00,7.00,5.00,5.00,77.12,7.86,25.50,16.54,-1.31,-0.52,1.36,,,
2020.00,7.00,5.00,6.00,74.69,8.60,24.59,15.92,-1.47,-0.29,1.88,,,
2020.00,7.00,5.00,7.00,82.72,12.68,24.56,16.36,-1.62,0.22,1.79,,,
2020.00,7.00,5.00,8.00,90.74,16.77,24.91,16.80,-1.76,0.73,1.71,,,
2020.00,7.00,5.00,9.00,98.76,20.85,25.65,17.24,-1.91,1.24,1.62,0.44,2.45,0.18
2020.00,7.00,5.00,10.00,101.02,24.80,25.83,17.34,-3.08,1.01,1.87,,,
2020.00,7.00,5.00,11.00,103.28,28.74,25.32,17.44,-4.25,0.79,2.13,,,
2020.00,7.00,5.00,12.00,105.54,32.69,24.56,17.55,-5.42,0.56,2.38,,,
2020.00,7.00,5.00,13.00,97.11,29.13,24.06,17.74,-5.51,0.14,2.05,,,
2020.00,7.00,5.00,14.00,88.68,25.57,23.71,17.93,-5.61,-0.29,1.72,,,
2020.00,7.00,5.00,15.00,80.25,22.00,23.51,18.12,-5.70,-0.72,1.39,,,
2020.00,7.00,5.00,16.00,91.22,22.90,23.43,17.86,-5.92,-0.19,0.63,,,
2020.00,7.00,5.00,17.00,102.19,23.79,23.03,17.60,-6.15,0.33,-0.13,,,
2020.00,7.00,5.00,18.00,113.16,24.68,22.63,17.34,-6.37,0.85,-0.89,,,
2020.00,7.00,5.00,19.00,103.00,26.87,22.74,16.89,-3.64,0.02,0.54,,,
2020.00,7.00,5.00,20.00,92.84,29.05,22.81,16.43,-0.91,-0.80,1.98,,,
2020.00,7.00,5.00,21.00,82.68,31.23,23.33,15.97,1.83,-1.63,3.41,,,
2020.00,7.00,5.00,22.00,83.73,31.26,19.60,16.89,0.46,-0.96,2.82,,,
2020.00,7.00,5.00,23.00,84.78,31.28,20.40,17.82,-0.91,-0.29,2.22,,,
2021.00,4.00,21.00,0.00,229.13,6.63,30.42,10.23,0.13,-0.21,-2.17,,,
2021.00,4.00,21.00,1.00,223.16,7.15,30.14,10.89,1.23,-0.24,-2.28,,,
